Date,Adjusted,symbol,era,era_start,indexed_price,era_day
2022-05-31,18.920000076293945,AI,AI,2020-01-01,20.456266097185573,882
2022-06-01,18.549999237060547,AI,AI,2020-01-01,20.05622193264966,883
2022-06-02,17.6200008392334,AI,AI,2020-01-01,19.050709532058015,884
2022-06-03,19.84000015258789,AI,AI,2020-01-01,21.450968332608944,885
2022-06-06,19.190000534057617,AI,AI,2020-01-01,20.748190050045167,888
2022-06-07,19.739999771118164,AI,AI,2020-01-01,21.34284812093263,889
2022-06-08,20.739999771118164,AI,AI,2020-01-01,22.424046113252754,890
2022-06-09,19.440000534057617,AI,AI,2020-01-01,21.018489548125196,891
2022-06-10,17.889999389648438,AI,AI,2020-01-01,19.3426314226961,892
2022-06-13,15.890000343322754,AI,AI,2020-01-01,17.180236469166612,895
2022-06-14,16.450000762939453,AI,AI,2020-01-01,17.785707798554615,896
2022-06-15,17.200000762939453,AI,AI,2020-01-01,18.596606292794704,897
2022-06-16,16.030000686645508,AI,AI,2020-01-01,17.331604559291304,898
2022-06-17,16.860000610351562,AI,AI,2020-01-01,18.228998810428145,899
2022-06-21,17.350000381469727,AI,AI,2020-01-01,18.75878557919842,903
2022-06-22,17.75,AI,AI,2020-01-01,19.191264363682166,904
2022-06-23,18.899999618530273,AI,AI,2020-01-01,20.434641642406003,905
2022-06-24,19.06999969482422,AI,AI,2020-01-01,20.618445383589286,906
2022-06-27,19.229999542236328,AI,AI,2020-01-01,20.791436897382784,909
2022-06-28,18.309999465942383,AI,AI,2020-01-01,19.796734661959412,910
2022-06-29,17.799999237060547,AI,AI,2020-01-01,19.245323438409567,911
2022-06-30,18.260000228881836,AI,AI,2020-01-01,19.74267558723201,912
2022-07-01,19.149999618530273,AI,AI,2020-01-01,20.704941140486035,913
2022-07-05,20.059999465942383,AI,AI,2020-01-01,21.688831148519625,917
2022-07-06,19.809999465942383,AI,AI,2020-01-01,21.418531650439597,918
2022-07-07,19.56999969482422,AI,AI,2020-01-01,21.159044379749346,919
2022-07-08,19.940000534057617,AI,AI,2020-01-01,21.559088544285256,920
2022-07-11,18.420000076293945,AI,AI,2020-01-01,19.915667101025512,923
2022-07-12,19.299999237060547,AI,AI,2020-01-01,20.867120426889752,924
2022-07-13,19.290000915527344,AI,AI,2020-01-01,20.856310261721482,925
2022-07-14,18.690000534057617,AI,AI,2020-01-01,20.207591053885103,926
2022-07-15,19.1200008392334,AI,AI,2020-01-01,20.6725065205382,927
2022-07-18,19.31999969482422,AI,AI,2020-01-01,20.888744881669314,930
2022-07-19,19.6299991607666,AI,AI,2020-01-01,21.223915681866533,931
2022-07-20,20.649999618530273,AI,AI,2020-01-01,22.32673812896622,932
2022-07-21,21.459999084472656,AI,AI,2020-01-01,23.202507925323495,933
2022-07-22,18.5,AI,AI,2020-01-01,20.002162857922258,934
2022-07-25,18.5,AI,AI,2020-01-01,20.002162857922258,937
2022-07-26,17.479999542236328,AI,AI,2020-01-01,18.89934041082257,938
2022-07-27,18.309999465942383,AI,AI,2020-01-01,19.796734661959412,939
2022-07-28,18.540000915527344,AI,AI,2020-01-01,20.04541176748139,940
2022-07-29,18.40999984741211,AI,AI,2020-01-01,19.904854873635728,941
2022-08-01,18.709999084472656,AI,AI,2020-01-01,20.229213446443158,944
2022-08-02,19.469999313354492,AI,AI,2020-01-01,21.05092416807303,945
2022-08-03,20.65999984741211,AI,AI,2020-01-01,22.337550356356,946
2022-08-04,20.860000610351562,AI,AI,2020-01-01,22.55379077970863,947
2022-08-05,21.34000015258789,AI,AI,2020-01-01,23.07276532108913,948
2022-08-08,22.170000076293945,AI,AI,2020-01-01,23.970159572225967,951
2022-08-09,21.350000381469727,AI,AI,2020-01-01,23.08357754847891,952
2022-08-10,22.670000076293945,AI,AI,2020-01-01,24.51075856838603,953
2022-08-11,22.329999923706055,AI,AI,2020-01-01,24.143151086019465,954
2022-08-12,22.809999465942383,AI,AI,2020-01-01,24.662125627399963,955
2022-08-15,22.329999923706055,AI,AI,2020-01-01,24.143151086019465,958
2022-08-16,22.40999984741211,AI,AI,2020-01-01,24.229646842916218,959
2022-08-17,21.920000076293945,AI,AI,2020-01-01,23.69986007414594,960
2022-08-18,21.729999542236328,AI,AI,2020-01-01,23.49443187818309,961
2022-08-19,19.799999237060547,AI,AI,2020-01-01,21.407719423049812,962
2022-08-22,19.110000610351562,AI,AI,2020-01-01,20.661694293148418,965
2022-08-23,19.25,AI,AI,2020-01-01,20.81306135216235,966
2022-08-24,19.65999984741211,AI,AI,2020-01-01,21.25635236403588,967
2022-08-25,19.889999389648438,AI,AI,2020-01-01,21.505027407336343,968
2022-08-26,18.81999969482422,AI,AI,2020-01-01,20.348145885509254,969
2022-08-29,18.540000915527344,AI,AI,2020-01-01,20.04541176748139,972
2022-08-30,18.40999984741211,AI,AI,2020-01-01,19.904854873635728,973
2022-08-31,18,AI,AI,2020-01-01,19.461563861762198,974
2022-09-01,14.520000457763672,AI,AI,2020-01-01,15.698995343421334,975
2022-09-02,14.510000228881836,AI,AI,2020-01-01,15.688183116031555,976
2022-09-06,14.289999961853027,AI,AI,2020-01-01,15.450319269010116,980
2022-09-07,14.670000076293945,AI,AI,2020-01-01,15.861174629825051,981
2022-09-08,14.579999923706055,AI,AI,2020-01-01,15.76386664553852,982
2022-09-09,15.020000457763672,AI,AI,2020-01-01,16.239594339581398,983
2022-09-12,15.40999984741211,AI,AI,2020-01-01,16.661260896675362,986
2022-09-13,14.710000038146973,AI,AI,2020-01-01,15.904422508273427,987
2022-09-14,14.949999809265137,AI,AI,2020-01-01,16.163909778963674,988
2022-09-15,14.779999732971191,AI,AI,2020-01-01,15.980106037780391,989
2022-09-16,14.029999732971191,AI,AI,2020-01-01,15.1692075435403,990
2022-09-19,14.029999732971191,AI,AI,2020-01-01,15.1692075435403,993
2022-09-20,13.4399995803833,AI,AI,2020-01-01,14.531300563093708,994
2022-09-21,13.350000381469727,AI,AI,2020-01-01,14.433993609917934,995
2022-09-22,13.140000343322754,AI,AI,2020-01-01,14.206941990286277,996
2022-09-23,13.149999618530273,AI,AI,2020-01-01,14.217753186565304,997
2022-09-26,12.770000457763672,AI,AI,2020-01-01,13.806898856861121,1000
2022-09-27,12.930000305175781,AI,AI,2020-01-01,13.979890370654621,1001
2022-09-28,12.960000038146973,AI,AI,2020-01-01,14.012326021713212,1002
2022-09-29,12.34000015258789,AI,AI,2020-01-01,13.341983390208028,1003
2022-09-30,12.5,AI,AI,2020-01-01,13.514974904001525,1004
2022-10-03,12.869999885559082,AI,AI,2020-01-01,13.91501803742668,1007
2022-10-04,13.600000381469727,AI,AI,2020-01-01,14.704293107997962,1008
2022-10-05,13.489999771118164,AI,AI,2020-01-01,14.585360668931866,1009
2022-10-06,13.34000015258789,AI,AI,2020-01-01,14.42318138252815,1010
2022-10-07,12.539999961853027,AI,AI,2020-01-01,13.5582227824499,1011
2022-10-10,12.1899995803833,AI,AI,2020-01-01,13.179803072693556,1014
2022-10-11,12,AI,AI,2020-01-01,12.974375907841464,1015
2022-10-12,11.930000305175781,AI,AI,2020-01-01,12.898692378334498,1016
2022-10-13,12.170000076293945,AI,AI,2020-01-01,13.158179649024746,1017
2022-10-14,11.710000038146973,AI,AI,2020-01-01,12.66082853131306,1018
2022-10-17,12.300000190734863,AI,AI,2020-01-01,13.298735511759654,1021
2022-10-18,12.539999961853027,AI,AI,2020-01-01,13.5582227824499,1022
2022-10-19,12.199999809265137,AI,AI,2020-01-01,13.190615300083339,1023
2022-10-20,12.460000038146973,AI,AI,2020-01-01,13.471727025553152,1024
2022-10-21,12.5600004196167,AI,AI,2020-01-01,13.579847237229467,1025
2022-10-24,12.319999694824219,AI,AI,2020-01-01,13.32035893542846,1028
2022-10-25,12.760000228881836,AI,AI,2020-01-01,13.796086629471342,1029
2022-10-26,12.859999656677246,AI,AI,2020-01-01,13.904205810036899,1030
2022-10-27,12.84000015258789,AI,AI,2020-01-01,13.882582386368089,1031
2022-10-28,13.140000343322754,AI,AI,2020-01-01,14.206941990286277,1032
2022-10-31,13.109999656677246,AI,AI,2020-01-01,14.174505308116927,1035
2022-11-01,12.920000076293945,AI,AI,2020-01-01,13.969078143264838,1036
2022-11-02,12.300000190734863,AI,AI,2020-01-01,13.298735511759654,1037
2022-11-03,12.239999771118164,AI,AI,2020-01-01,13.233863178531713,1038
2022-11-04,12.09000015258789,AI,AI,2020-01-01,13.071683892127997,1039
2022-11-07,12.430000305175781,AI,AI,2020-01-01,13.43929137449456,1042
2022-11-08,12.640000343322754,AI,AI,2020-01-01,13.666342994126216,1043
2022-11-09,11.920000076293945,AI,AI,2020-01-01,12.887880150944717,1044
2022-11-10,13.649999618530273,AI,AI,2020-01-01,14.758352182725364,1045
2022-11-11,14.960000038146973,AI,AI,2020-01-01,16.174722006353456,1046
2022-11-14,13.970000267028809,AI,AI,2020-01-01,15.104336241423116,1049
2022-11-15,14.289999961853027,AI,AI,2020-01-01,15.450319269010116,1050
2022-11-16,13.550000190734863,AI,AI,2020-01-01,14.650233002159807,1051
2022-11-17,13.359999656677246,AI,AI,2020-01-01,14.44480480619696,1052
2022-11-18,12.770000457763672,AI,AI,2020-01-01,13.806898856861121,1053
2022-11-21,12.260000228881836,AI,AI,2020-01-01,13.255487633311278,1056
2022-11-22,12.34000015258789,AI,AI,2020-01-01,13.341983390208028,1057
2022-11-23,12.6899995803833,AI,AI,2020-01-01,13.720402068853616,1058
2022-11-25,12.609999656677246,AI,AI,2020-01-01,13.633906311956867,1060
2022-11-28,12.380000114440918,AI,AI,2020-01-01,13.385231268656403,1063
2022-11-29,12.25,AI,AI,2020-01-01,13.244675405921496,1064
2022-11-30,13.010000228881836,AI,AI,2020-01-01,14.06638612755137,1065
2022-12-01,13.260000228881836,AI,AI,2020-01-01,14.336685625631402,1066
2022-12-02,13.319999694824219,AI,AI,2020-01-01,14.401556927748585,1067
2022-12-05,12.5600004196167,AI,AI,2020-01-01,13.579847237229467,1070
2022-12-06,11.989999771118164,AI,AI,2020-01-01,12.963563680451681,1071
2022-12-07,11.979999542236328,AI,AI,2020-01-01,12.9527514530619,1072
2022-12-08,12.899999618530273,AI,AI,2020-01-01,13.947453688485274,1073
2022-12-09,12.199999809265137,AI,AI,2020-01-01,13.190615300083339,1074
2022-12-12,13.199999809265137,AI,AI,2020-01-01,14.27181329240346,1077
2022-12-13,13.210000038146973,AI,AI,2020-01-01,14.282625519793243,1078
2022-12-14,13.039999961853027,AI,AI,2020-01-01,14.098821778609963,1079
2022-12-15,12.430000305175781,AI,AI,2020-01-01,13.43929137449456,1080
2022-12-16,12.619999885559082,AI,AI,2020-01-01,13.64471853934665,1081
2022-12-19,12.140000343322754,AI,AI,2020-01-01,13.125743997966154,1084
2022-12-20,11.899999618530273,AI,AI,2020-01-01,12.866255696165151,1085
2022-12-21,11.789999961853027,AI,AI,2020-01-01,12.74732428820981,1086
2022-12-22,11.039999961853027,AI,AI,2020-01-01,11.936425793969718,1087
2022-12-23,10.899999618530273,AI,AI,2020-01-01,11.785057703845029,1088
2022-12-27,10.399999618530273,AI,AI,2020-01-01,11.244458707684968,1092
2022-12-28,10.260000228881836,AI,AI,2020-01-01,11.093091648671034,1093
2022-12-29,10.899999618530273,AI,AI,2020-01-01,11.785057703845029,1094
2022-12-30,11.1899995803833,AI,AI,2020-01-01,12.098605080373433,1095
2023-01-03,11.069999694824219,AI,AI,2020-01-01,11.96886144502831,1099
2023-01-04,11.34000015258789,AI,AI,2020-01-01,12.260785397887906,1100
2023-01-05,10.8100004196167,AI,AI,2020-01-01,11.687750750669252,1101
2023-01-06,10.949999809265137,AI,AI,2020-01-01,11.839117809683186,1102
2023-01-09,11.229999542236328,AI,AI,2020-01-01,12.141852958821808,1105
2023-01-10,11.380000114440918,AI,AI,2020-01-01,12.30403327633628,1106
2023-01-11,11.899999618530273,AI,AI,2020-01-01,12.866255696165151,1107
2023-01-12,12.050000190734863,AI,AI,2020-01-01,13.028436013679624,1108
2023-01-13,12.649999618530273,AI,AI,2020-01-01,13.677154190405242,1109
2023-01-17,13.329999923706055,AI,AI,2020-01-01,14.412369155138366,1113
2023-01-18,13.180000305175781,AI,AI,2020-01-01,14.25018986873465,1114
2023-01-19,13.100000381469727,AI,AI,2020-01-01,14.163694111837902,1115
2023-01-20,13.539999961853027,AI,AI,2020-01-01,14.639420774770024,1116
2023-01-23,14.539999961853027,AI,AI,2020-01-01,15.720618767090144,1119
2023-01-24,14.520000457763672,AI,AI,2020-01-01,15.698995343421334,1120
2023-01-25,14.649999618530273,AI,AI,2020-01-01,15.839550175045487,1121
2023-01-26,15.079999923706055,AI,AI,2020-01-01,16.30446564169858,1122
2023-01-27,17.770000457763672,AI,AI,2020-01-01,19.21288881846173,1123
2023-01-30,16.299999237060547,AI,AI,2020-01-01,17.623526449929386,1126
2023-01-31,19.850000381469727,AI,AI,2020-01-01,21.46178055999873,1127
2023-02-01,21.68000030517578,AI,AI,2020-01-01,23.440372803455688,1128
2023-02-02,21.920000076293945,AI,AI,2020-01-01,23.69986007414594,1129
2023-02-03,25.8799991607666,AI,AI,2020-01-01,27.981403133867293,1130
2023-02-06,27.549999237060547,AI,AI,2020-01-01,29.78700386353076,1133
2023-02-07,24.530000686645508,AI,AI,2020-01-01,26.52178749401234,1134
2023-02-08,26.190000534057617,AI,AI,2020-01-01,28.31657599628602,1135
2023-02-09,22.489999771118164,AI,AI,2020-01-01,24.316142599812967,1136
2023-02-10,22.989999771118164,AI,AI,2020-01-01,24.856741595973027,1137
2023-02-13,21.139999389648438,AI,AI,2020-01-01,22.856524897736495,1140
2023-02-14,23.309999465942383,AI,AI,2020-01-01,25.202724623560023,1141
2023-02-15,25.5,AI,AI,2020-01-01,27.570548804163113,1142
2023-02-16,24.229999542236328,AI,AI,2020-01-01,26.1974268589834,1143
2023-02-17,23.84000015258789,AI,AI,2020-01-01,25.775760301889434,1144
2023-02-21,21.6299991607666,AI,AI,2020-01-01,23.386311666506778,1148
2023-02-22,22.360000610351562,AI,AI,2020-01-01,24.175587768188812,1149
2023-02-23,22.8700008392334,AI,AI,2020-01-01,24.726998991738657,1150
2023-02-24,22.40999984741211,AI,AI,2020-01-01,24.229646842916218,1151
2023-02-27,22.190000534057617,AI,AI,2020-01-01,23.991784027005533,1154
2023-02-28,22.579999923706055,AI,AI,2020-01-01,24.413450584099497,1155
2023-03-01,20.729999542236328,AI,AI,2020-01-01,22.41323388586297,1156
2023-03-02,21.309999465942383,AI,AI,2020-01-01,23.040328638919778,1157
2023-03-03,28.479999542236328,AI,AI,2020-01-01,30.792518326343917,1158
2023-03-06,27.360000610351562,AI,AI,2020-01-01,29.581577729789426,1161
2023-03-07,26.139999389648438,AI,AI,2020-01-01,28.262514859337106,1162
2023-03-08,24.81999969482422,AI,AI,2020-01-01,26.835333839429985,1163
2023-03-09,22.700000762939453,AI,AI,2020-01-01,24.543195250555378,1164
2023-03-10,21.270000457763672,AI,AI,2020-01-01,22.99708179158216,1165
2023-03-13,21.760000228881836,AI,AI,2020-01-01,23.526868560352437,1168
2023-03-14,21.100000381469727,AI,AI,2020-01-01,22.813278050398882,1169
2023-03-15,20.850000381469727,AI,AI,2020-01-01,22.54297855231885,1170
2023-03-16,22.06999969482422,AI,AI,2020-01-01,23.86203936054965,1171
2023-03-17,21.6200008392334,AI,AI,2020-01-01,23.375501501338505,1172
2023-03-20,21.579999923706055,AI,AI,2020-01-01,23.332252591779373,1175
2023-03-21,23.290000915527344,AI,AI,2020-01-01,25.18110223100197,1176
2023-03-22,22.75,AI,AI,2020-01-01,24.597254325282776,1177
2023-03-23,24.889999389648438,AI,AI,2020-01-01,26.911017368936957,1178
2023-03-24,25.270000457763672,AI,AI,2020-01-01,27.321873760862648,1179
2023-03-27,25.440000534057617,AI,AI,2020-01-01,27.505677502045927,1182
2023-03-28,24.389999389648438,AI,AI,2020-01-01,26.370418372776893,1183
2023-03-29,25.979999542236328,AI,AI,2020-01-01,28.08952334554361,1184
2023-03-30,27.6299991607666,AI,AI,2020-01-01,29.873499620427506,1185
2023-03-31,33.56999969482422,AI,AI,2020-01-01,36.29581627223106,1186
2023-04-03,33.869998931884766,AI,AI,2020-01-01,36.62017484503849,1189
2023-04-04,24.950000762939453,AI,AI,2020-01-01,26.975890733275655,1190
2023-04-05,21.09000015258789,AI,AI,2020-01-01,22.802465823009097,1191
2023-04-06,22.84000015258789,AI,AI,2020-01-01,24.69456230956931,1192
2023-04-10,23.06999969482422,AI,AI,2020-01-01,24.943237352869772,1196
2023-04-11,22.75,AI,AI,2020-01-01,24.597254325282776,1197
2023-04-12,22.040000915527344,AI,AI,2020-01-01,23.829604740601816,1198
2023-04-13,22.290000915527344,AI,AI,2020-01-01,24.099904238681848,1199
2023-04-14,21.889999389648438,AI,AI,2020-01-01,23.667423391976588,1200
2023-04-17,22.780000686645508,AI,AI,2020-01-01,24.629691007452127,1203
2023-04-18,22.760000228881836,AI,AI,2020-01-01,24.60806655267256,1204
2023-04-19,22.709999084472656,AI,AI,2020-01-01,24.554005415723648,1205
2023-04-20,20.709999084472656,AI,AI,2020-01-01,22.391609431083403,1206
2023-04-21,20.059999465942383,AI,AI,2020-01-01,21.688831148519625,1207
2023-04-24,17.850000381469727,AI,AI,2020-01-01,19.299384575358484,1210
2023-04-25,17.690000534057617,AI,AI,2020-01-01,19.126393061564983,1211
2023-04-26,17.690000534057617,AI,AI,2020-01-01,19.126393061564983,1212
2023-04-27,17.59000015258789,AI,AI,2020-01-01,19.018272849888668,1213
2023-04-28,17.81999969482422,AI,AI,2020-01-01,19.266947893189133,1214
2023-05-01,18.6299991607666,AI,AI,2020-01-01,20.142717689546412,1217
2023-05-02,17.239999771118164,AI,AI,2020-01-01,18.639853140132324,1218
2023-05-03,17.399999618530273,AI,AI,2020-01-01,18.812844653925822,1219
2023-05-04,17.920000076293945,AI,AI,2020-01-01,19.37506810486545,1220
2023-05-05,18.700000762939453,AI,AI,2020-01-01,20.218403281274888,1221
2023-05-08,19.229999542236328,AI,AI,2020-01-01,20.791436897382784,1224
2023-05-09,19.8799991607666,AI,AI,2020-01-01,21.494215179946565,1225
2023-05-10,20.18000030517578,AI,AI,2020-01-01,21.818575814975503,1226
2023-05-11,19.84000015258789,AI,AI,2020-01-01,21.450968332608944,1227
2023-05-12,19.420000076293945,AI,AI,2020-01-01,20.996865093345633,1228
2023-05-15,23.969999313354492,AI,AI,2020-01-01,25.916315133513585,1231
2023-05-16,23.559999465942383,AI,AI,2020-01-01,25.47302412164005,1232
2023-05-17,26.950000762939453,AI,AI,2020-01-01,29.138286717915896,1233
2023-05-18,26.81999969482422,AI,AI,2020-01-01,28.997729824070234,1234
2023-05-19,25.280000686645508,AI,AI,2020-01-01,27.332685988252432,1235
2023-05-22,27.8700008392334,AI,AI,2020-01-01,30.132988953339268,1238
2023-05-23,27.15999984741211,AI,AI,2020-01-01,29.365337306436796,1239
2023-05-24,27.850000381469727,AI,AI,2020-01-01,30.111364498559702,1240
2023-05-25,28.40999984741211,AI,AI,2020-01-01,30.71683479683695,1241
2023-05-26,32.939998626708984,AI,AI,2020-01-01,35.61466038222533,1242
2023-05-30,43.95000076293945,AI,AI,2020-01-01,47.51865258735798,1246
2023-05-31,40.0099983215332,AI,AI,2020-01-01,43.25872985797316,1247
2023-06-01,34.720001220703125,AI,AI,2020-01-01,37.53919561317641,1248
2023-06-02,32.2599983215332,AI,AI,2020-01-01,34.879445417492214,1249
2023-06-05,35.31999969482422,AI,AI,2020-01-01,38.18791275879127,1252
2023-06-06,38.189998626708984,AI,AI,2020-01-01,41.29094984190597,1253
2023-06-07,36.41999816894531,AI,AI,2020-01-01,39.377228900566195,1254
2023-06-08,36.220001220703125,AI,AI,2020-01-01,39.16099260165659,1255
2023-06-09,36.9900016784668,AI,AI,2020-01-01,39.99351555067624,1256
2023-06-12,37.599998474121094,AI,AI,2020-01-01,40.65304286145938,1259
2023-06-13,43.11000061035156,AI,AI,2020-01-01,46.61044610883135,1260
2023-06-14,42.84000015258789,AI,AI,2020-01-01,46.318522155971756,1261
2023-06-15,46.369998931884766,AI,AI,2020-01-01,50.13514974904002,1262
2023-06-16,44.4900016784668,AI,AI,2020-01-01,48.102500493077166,1263
2023-06-20,43.189998626708984,AI,AI,2020-01-01,46.69693980350659,1267
2023-06-21,39.040000915527344,AI,AI,2020-01-01,42.2099706100439,1268
2023-06-22,37.439998626708984,AI,AI,2020-01-01,40.480051347665885,1269
2023-06-23,33.38999938964844,AI,AI,2020-01-01,36.10120030365799,1270
2023-06-26,31.959999084472656,AI,AI,2020-01-01,34.55508684468478,1273
2023-06-27,33.369998931884766,AI,AI,2020-01-01,36.07957584887843,1274
2023-06-28,35.459999084472656,AI,AI,2020-01-01,38.339279817805206,1275
2023-06-29,35.900001525878906,AI,AI,2020-01-01,38.81500957406959,1276
2023-06-30,36.43000030517578,AI,AI,2020-01-01,39.38804319017749,1277
2023-07-03,37.47999954223633,AI,AI,2020-01-01,40.52330025722502,1280
2023-07-05,40.119998931884766,AI,AI,2020-01-01,43.37766229703925,1282
2023-07-06,39.08000183105469,AI,AI,2020-01-01,42.25321951960302,1283
2023-07-07,39.25,AI,AI,2020-01-01,42.43702119856479,1284
2023-07-10,40.79999923706055,AI,AI,2020-01-01,44.112877261772375,1287
2023-07-11,41.470001220703125,AI,AI,2020-01-01,44.83728206133723,1288
2023-07-12,40.220001220703125,AI,AI,2020-01-01,43.48578457093708,1289
2023-07-13,39.650001525878906,AI,AI,2020-01-01,42.86950204527005,1290
2023-07-14,37.22999954223633,AI,AI,2020-01-01,40.25300075914499,1291
2023-07-17,38.72999954223633,AI,AI,2020-01-01,41.874797747625166,1294
2023-07-18,40.61000061035156,AI,AI,2020-01-01,43.90745112803104,1295
2023-07-19,40.7400016784668,AI,AI,2020-01-01,44.048008021876704,1296
2023-07-20,38.970001220703125,AI,AI,2020-01-01,42.13428708053692,1297
2023-07-21,38.029998779296875,AI,AI,2020-01-01,41.11795832811247,1298
